Nome: PETROLINA (BEBEDOURO)
Codigo Estacao: V001
Latitude: -0.38833333
Longitude: -0.52333332
Altitude: 72.72
Situacao: Operante
Data Inicial: 2022-01-01
Data Final: 2022-07-31
Periodicidade da Medicao: Diaria

Dia;Ta (max)(ÂºC);Ta (med)(ÂºC);Ta (min)(ÂºC);Ur (max)(%);Ur (med)(%);Ur (min)(%);Rg (MJ-m²);Vv (m-s);ETo (mm);Prec (mm)
2007-09-08;30.55;24.25;18.54;84.4;59.2;35.01;18.74;3.03;4.98;0
2007-09-07;30.62;24.23;18.75;93.7;62.81;38.7;16.43;3.06;4.41;1.02
2007-09-06;30.82;24.99;19.75;87.6;54.01;28.49;18.04;4.26;5.83;0.76
2007-09-05;31.22;24.99;20.42;81.9;57.46;31.31;16.23;4.49;6.01;0.51
2007-09-04;30.28;23.64;18.28;81;64.88;41.79;15.38;3.94;4.99;0
2007-09-03;31.43;23.72;16.81;88.7;61.5;31.85;17.71;3.33;5.25;4.06
2007-09-02;30.75;24.87;20.08;91.7;56.04;30.04;16.21;3.14;4.86;0
2007-09-01;30.89;24.3;19.21;94.4;61.29;32.12;12.25;2.53;3.84;0.25
2007-08-31;31.63;24.7;19.55;87.1;58.9;29.16;15.71;4.04;5.62;0.51
2007-08-30;31.9;24.41;16.6;89.1;58.07;31.78;14.36;3.2;4.89;0.25
2007-08-29;31.76;25.24;18.48;84.2;49.87;24.19;21.81;3.63;6.34;0
2007-08-28;33.85;26.39;19.22;88.1;51.81;23.85;21.33;3.13;6.13;0
2007-08-27;34.18;26.7;20.22;82.6;50.97;20.43;21.34;2.47;5.76;0
2007-08-26;31.9;25.98;21.49;80.5;54.28;30.17;19.02;3.29;5.61;0
2007-08-25;31.16;24.81;18.68;89.8;63.03;38.43;17.88;2.61;4.41;0
2007-08-24;30.15;24.26;20.28;86.1;66.25;44.08;15.35;3.47;4.28;0
2007-08-23;32.23;25.37;19.35;79.4;52.92;24.19;21.87;4.09;6.84;0.25
2007-08-22;31.29;24.72;17.87;86.9;54.61;28.36;20.43;3.42;5.71;0
2007-08-21;32.03;25.17;19.68;83.3;59.06;33.33;16.72;3.16;5.09;0
2007-08-20;30.02;23.84;18.54;81.3;61.47;38.7;12.68;2.72;3.94;0
2007-08-19;31.43;24.25;14.39;89.9;51.7;24.86;22.31;2.67;5.44;0
2007-08-18;31.49;23.76;16.07;92.8;53.61;20.7;22.24;3.63;6.33;3.81
2007-08-17;29.07;23.62;19.28;85.2;58.47;33.8;17.11;4.18;5.17;0
2007-08-16;29.95;22.55;15.93;91.6;65.91;35.21;13.43;3.24;4.27;0
2007-08-15;27.67;22.1;16.2;92.5;63.48;40.93;11.04;3.37;3.55;0
2007-08-14;30.89;23.94;18.54;83.8;55.69;29.56;18.75;4.32;6.01;0
2007-08-13;28.14;22.2;18.75;94.7;73.1;45.09;13.23;3.65;3.68;1.02
2007-08-12;30.35;23.84;18.81;94.6;63.5;29.56;17.68;3.69;5;2.29
2007-08-11;31.69;25.05;20.02;89.9;60.07;31.78;14.62;3.63;4.93;0
2007-08-10;31.69;24.31;17.47;88.5;57.41;29.43;20.56;3.6;5.77;0
2007-08-09;31.09;24.38;18.41;84.3;53.4;26.81;20.41;4.14;6.18;0.51
2007-08-08;32.3;25.11;18.01;86.8;56.63;28.36;21.5;4.05;6.61;0.76
2007-08-07;30.82;24.42;18.34;81.8;56.31;32.19;16.82;3.23;5.2;0
2007-08-06;30.96;24.38;17;88.9;57.74;31.98;17.86;3.13;5.16;0
2007-08-05;31.29;23.73;18.28;93;62.09;31.31;16.37;2.35;4.56;0.25
2007-08-04;27.4;22.4;19.75;94.5;76.4;51.27;8.55;2.8;2.63;0.76
2007-08-03;27.74;23.73;20.35;83.1;68.34;52.21;9.82;3.68;3.55;0
2007-08-02;28.61;23.88;19.89;74.2;60.95;43.21;10.93;3.88;4.48;0
2007-08-01;29.75;23.6;16.93;83.2;58.46;36.02;20.99;4.07;5.81;0.25
2007-07-31;28.34;22.7;19.28;75.1;59.33;39.04;13.4;4;4.94;0
2007-07-30;26.67;21.56;17.21;89.3;72.9;49.46;12.67;3.67;3.64;0.51
2007-07-29;30.35;24.52;19.49;82.9;57.81;34.67;15.35;3.22;4.8;0
2007-07-28;31.09;24.55;18.61;88.6;57.96;26.21;20.25;2.4;5.15;0
2007-07-27;30.15;24.61;21.43;89.1;70.8;45.83;13.07;0.59;2.25;1.52
2007-07-26;33.11;26.32;20.42;86.2;59.37;30.71;18.06;0.44;3.22;0
2007-07-25;32.37;25.99;20.82;82.6;56.86;29.9;15.93;0.18;2.64;0
2007-07-24;32.77;25.3;17.94;89.8;52.19;19.22;20.58;0.57;3.64;0
2007-07-23;;;;;;;;;;
2007-07-22;;;;;;;;;;
2007-07-21;;;;;;;;;;
2007-07-20;;;;;;;;;;
2007-07-19;;;;;;;;;;
2007-07-18;32.5;25.01;18.62;90.8;57.7;27.75;20.07;1.77;4.61;0
2007-07-17;31.83;25.13;19.82;90.5;60.18;32.39;16.7;2.44;4.63;0
2007-07-16;31.02;24.33;18.21;91.4;61.44;35.07;18.3;2.07;4.37;0
2007-07-15;31.9;24.78;19.55;88.5;59.6;32.39;19.25;2.25;4.81;0
2007-07-14;30.35;24.06;19.48;82.7;62.75;37.09;16.54;2.46;4.45;0
2007-07-13;29.54;23.55;17.54;92.6;66.72;40.99;11.87;2.18;3.28;0
2007-07-12;30.22;23.77;17.2;92.6;59.03;31.51;18.66;2.87;4.89;0
2007-07-11;27.46;23.49;20.22;87.7;67.15;50.19;8;2.93;2.94;0
2007-07-10;30.49;24.61;19.62;89.6;61.6;31.45;17.25;3.38;5.15;0
2007-07-09;29.14;23.27;18.61;91.3;72.1;50.6;13.11;3.38;3.68;0
2007-07-08;29.28;24.18;19.22;92.1;64.69;42.6;11.01;3.04;3.75;0
2007-07-07;29.54;23.12;19.08;92.4;74;41.26;15.63;2.86;4.23;0.25
2007-07-06;28.07;22.23;16.86;96.3;77.4;51.81;10.66;2.7;2.98;4.32
2007-07-05;29.14;23.35;19.55;96.3;70.9;39.64;13.35;3.23;4.13;1.52
2007-07-04;30.08;23.41;16.86;95.6;68.84;41.73;14.82;2.99;4.14;3.81
2007-07-03;;;;;;;;;;
2007-07-02;;;;;;;;;;
2007-07-01;;;;;;;;;;
2007-06-30;;;;;;;;;;
2007-06-29;27.47;22.72;18.34;92.8;74.1;51.81;10.05;2.88;3.01;0
2007-06-28;28.01;23.98;20.56;86;64.72;45.43;9.13;3.07;3.35;0
2007-06-27;29.81;24.73;19.15;94.4;58.55;35.21;12.4;3.17;4.22;0
2007-06-26;30.55;24.91;20.96;82.5;57.4;30.1;15.57;3.66;5.5;0.51
2007-06-25;31.29;24.75;17.4;89;58.95;27.75;19.31;3.2;5.56;0
2007-06-24;31.83;24.93;19.75;82.4;58.66;29.16;13.78;2.74;4.74;0
2007-06-23;32.3;24.88;17.67;89.4;56.19;25.87;19.56;2.31;5.05;0
2007-06-22;28.81;23.69;20.15;81.4;64.46;36.35;12;3.4;4.26;2.03
2007-06-21;31.43;24.68;19.08;94;61.86;29.09;19.28;4.32;6.04;0
2007-06-20;30.96;24.09;19.15;92.8;70.6;38.57;14.63;3.68;4.83;1.02
2007-06-19;31.43;25.2;19.69;85.5;58.16;27.15;17.98;3.31;5.53;0
2007-06-18;30.55;24.46;17.67;90.2;59.71;35.28;16.08;2.92;4.59;0
2007-06-17;31.56;25.58;21.83;89.4;63.46;33.53;12.75;3.37;4.67;0
2007-06-16;29.81;23.57;17.47;90;72.9;52.01;11.76;2.43;3.12;0
2007-06-15;30.28;23.92;19.55;84.2;63.17;40.92;9.9;2.28;3.3;0
2007-06-14;30.75;24.7;18.34;91.4;63.21;34.34;16.29;3.04;4.7;0
2007-06-13;31.43;25.36;19.15;88.3;59.29;39.24;17.83;3.07;4.93;0
2007-06-12;30.75;24;18.88;89.3;71;44.88;10.2;3.06;3.58;0
2007-06-11;32.23;25.51;19.49;88;59.93;30.64;17.53;3.39;5.43;0
2007-06-10;28.87;25.2;22.43;79.6;65.48;48.71;8.44;2.86;3.17;0
2007-06-09;32.23;24.74;16;90.4;57.18;32.45;18.48;2.4;4.72;0
2007-06-08;30.49;24.55;20.49;85.3;59.77;36.75;14.56;2.64;4.14;0
2007-06-07;31.56;25.29;19.49;88.4;62.5;36.89;15.84;2.69;4.34;0
2007-06-06;33.11;26.06;19.42;92.6;57.53;25.8;19.4;2.61;5.16;0
2007-06-05;33.11;25.94;19.49;87;55.73;28.49;18.8;2.46;5.03;0
2007-06-04;35.26;26.23;16.94;90.5;50.74;19.82;19.53;1.06;3.95;0
2007-06-03;33.51;24.77;17.2;93;57.04;24.26;19.68;1.11;3.82;0
2007-06-02;31.09;24.87;20.7;82.5;60.07;36.62;15.93;2.71;4.61;0
2007-06-01;27.47;23.49;21.22;91.7;75.6;55.11;9.43;3.38;2.93;4.06
2007-05-31;31.96;25.83;21.1;84.6;60.26;34.2;17.8;3.7;5.59;0
2007-05-30;34.18;26.3;19.89;93.8;61.25;30.44;18.04;1.55;4.3;0
2007-05-29;33.44;25.73;20.23;94.8;68.39;36.82;13.93;1.29;3.45;0.25
2007-05-28;32.03;25.6;21.83;94.5;75.2;45.09;12.28;1.89;3.24;2.03
2007-05-27;29.88;24.72;22.3;94.5;77.6;52.01;9.36;2.91;2.91;1.02
2007-05-26;32.5;26.6;23.17;81;63.12;36.82;13.74;3.35;4.92;0
2007-05-25;35.79;27.49;18.61;90.7;56.14;25.8;19.8;1.96;5.05;0
2007-05-24;34.38;26.28;19.49;94;61.68;24.86;19.57;1.18;4.12;0
2007-05-23;33.91;26.52;19.28;93.6;61.69;32.12;20.15;1.58;4.38;0
2007-05-22;31.69;24.43;18.08;92.4;67.88;39.78;18.99;2.21;4.39;0
2007-05-21;31.96;24.96;20.62;93.7;67.96;36.02;16.62;3.16;4.82;1.52
2007-05-20;32.77;25.73;20.69;93.7;66.03;35.34;18.45;3.05;5.21;0
2007-05-19;28.21;23.9;21.42;93;83.1;65.32;11.69;2.45;2.26;4.06
2007-05-18;32.97;25.82;20.63;86;62.5;30.64;15.76;3.02;5.12;0
2007-05-17;32.3;26.53;22.63;82.7;62.08;33.87;12.69;3.56;4.9;0
2007-05-16;32.5;26.54;23.51;84.3;68.93;40.11;11.17;3.14;4.2;0
2007-05-15;32.37;26.06;22.03;87.5;69.81;45.09;12.41;2.35;3.51;0
2007-05-14;30.02;25.72;22.3;79.4;62.72;45.56;10.8;2.82;3.67;0
2007-05-13;29.28;25.25;21.16;81.4;67.03;51.47;11.45;3.07;3.57;0
2007-05-12;27.34;24.11;21.56;80;68.67;54.57;8.61;3.33;3.13;0
2007-05-11;28.14;23.83;21.09;89.9;73.6;54.5;9.11;4.21;3.37;0.51
2007-05-10;35.12;27.31;19.69;92.1;57.04;23.11;19.45;2.79;5.93;0
2007-05-09;34.65;26.84;20.16;93.2;58.76;26.21;17.36;1.58;4.41;0
2007-05-08;34.52;26.8;20.23;89.3;59.21;23.99;20.6;2.78;6.03;0
2007-05-07;33.37;26.56;20.23;89.8;57.92;28.56;18.39;2.72;5.4;0
2007-05-06;30.49;25.78;21.49;91.7;65.85;43;9.12;3.07;3.52;0
2007-05-05;32.1;25.59;19.42;86.2;63.06;39.04;17.39;3.29;5.33;0
2007-05-04;32.1;28.04;23.17;73.4;52.98;37.36;15.59;3.96;5.87;0.25
2007-05-03;32.77;26.96;23.17;85.3;64.5;39.98;13.28;2.9;4.4;0
2007-05-02;32.84;27.06;22.84;81.9;61.2;36.15;14.72;2.39;4.69;0
2007-05-01;33.85;26.06;20.23;94;69.77;36.28;18.61;1.97;4.59;1.27
2007-04-30;31.76;25.35;20.36;95.6;73;45.62;11.24;1.68;2.68;0.76
2007-04-29;32.77;26.3;22.64;84.5;67.18;39.31;12.53;2.88;4.35;0.51
2007-04-28;35.05;26.32;19.96;88.7;65.96;32.32;17.76;2.3;5.14;2.03
2007-04-27;33.64;26.7;20.7;90.5;62.33;36.08;14.4;1.54;3.73;0
2007-04-26;33.11;27.04;21.97;86.4;60.02;34.54;14.48;1.88;4.2;0
2007-04-25;32.84;27.29;22.71;83.8;62.25;39.31;16.33;2.1;4.41;0
2007-04-24;33.51;27.42;21.97;82.8;61.65;38.97;18.84;2.48;5.2;0
2007-04-23;34.05;27.64;22.17;85.6;58.53;32.72;20.46;2.38;5.54;0
2007-04-22;30.82;26.13;21.77;95.1;67.09;44.08;13.05;1.56;3.06;0
2007-04-21;33.31;25.81;20.23;94;70.5;39.71;15.1;2.16;4.3;0
2007-04-20;33.64;27.4;22.57;86;60.51;32.79;14.22;2.21;4.5;1.27
2007-04-19;32.64;26.78;23.17;85.2;68.14;44.88;13.37;0.18;2.42;0
2007-04-18;32.3;26.66;22.64;83.2;62.73;39.24;13.66;0.81;2.97;0
2007-04-17;31.63;26.38;21.64;83.4;61.48;41.46;14.85;1.89;3.86;0
2007-04-16;34.25;27.68;22.64;82;57.98;32.12;19.73;1.98;5.33;0
2007-04-15;33.17;27;20.9;89.2;60.69;33.13;18.25;1.99;4.93;0.25
2007-04-14;34.18;27.07;22.37;89.9;64.42;33.19;18.41;2.34;4.89;9.4
2007-04-13;34.58;27.83;21.84;90.7;60.8;32.39;17.65;2.01;4.71;0
2007-04-12;34.18;27.32;22.04;80.5;57.96;31.45;19.1;1.81;4.91;0
2007-04-11;33.51;26.45;23.24;95.2;72.9;36.02;9.55;1.64;2.98;1.27
2007-04-10;36.67;27.8;20.96;92.7;61.95;27.21;21.35;1.5;5.1;1.02
2007-04-09;36.2;27.38;20.49;80.3;55.72;25.67;22.2;1.06;4.72;0
2007-04-08;35.39;27.36;20.43;85.4;51.53;24.06;22.79;1.47;5.22;0
2007-04-07;34.99;27.46;21.1;78.8;48.48;22.38;23.29;2.24;6.16;0
2007-04-06;36.33;28.33;20.76;83.1;49.06;20.96;23.29;1.47;5.51;0
2007-04-05;35.32;27.56;18.95;86.8;53.38;23.99;23.1;1.35;5.27;0
2007-04-04;34.05;26.36;20.49;90.8;60.59;29.63;21.58;1.23;4.64;0
2007-04-03;34.65;26.65;20.16;91.3;56.7;26.61;22.71;1.6;5.29;0
2007-04-02;33.58;26.67;20.63;89.7;57.64;25;18.64;1.65;4.68;0
2007-04-01;35.59;27.67;20.43;93;57.17;27.41;21.33;1.75;5.53;0
2007-03-31;34.92;26.89;19.08;89.3;55.98;25.67;22.7;1.75;5.68;0
2007-03-30;33.51;26.37;19.02;90.5;59.19;32.19;22.73;2.37;5.95;0
2007-03-29;33.04;27.03;22.04;80.1;56.4;31.18;21.2;2.81;6.12;0
2007-03-28;33.04;26.33;20.49;91.4;63.55;34.2;19.13;2.35;5.11;0
2007-03-27;33.98;27.01;21.84;89.3;65.9;32.79;21.19;2.62;5.88;0
2007-03-26;32.84;26.2;22.17;89.5;67.93;35.81;16.11;2.28;4.64;0
2007-03-25;32.23;25.62;21.1;94.8;77.5;47.17;15.51;2;3.7;1.78
2007-03-24;33.44;26.97;23.11;85.4;64.18;36.35;18.16;2.58;5.33;0
2007-03-23;33.78;26.84;21.37;91.5;63.54;32.79;18.08;1.82;4.75;0
2007-03-22;30.96;26.38;22.98;85.9;67.94;44.62;15.82;2.19;4.33;0
2007-03-21;33.51;26.84;22.98;92.2;70.8;41.26;17.58;1.34;4.05;0.25
2007-03-20;34.99;27.1;20.63;92.2;69.15;35.61;17.7;1.14;4.1;0.25
2007-03-19;32.57;26.73;21.57;88;66.91;43.21;15.2;1.29;3.48;0
2007-03-18;33.37;26.9;22.71;89.3;66.01;35.61;18.54;1.45;4.23;0
2007-03-17;32.7;26.54;21.7;91.2;66.63;40.45;17.05;1.57;3.85;0
2007-03-16;31.96;26.01;21.17;90.5;66.2;37.7;18.28;1.68;4.21;0
2007-03-15;33.44;26.14;21.64;93;68.95;35.81;19.07;1.87;4.72;0
2007-03-14;32.84;26.09;22.17;88.3;69.91;35.68;16.59;2.25;4.6;0
2007-03-13;33.51;26.35;22.11;87.2;67.75;33.13;21.07;2.12;5.26;0
2007-03-12;31.83;26.52;21.97;87.9;68.03;44.08;19.96;2.39;4.91;0
2007-03-11;30.55;25.85;23.11;81.7;71.2;53.55;15.98;2.19;3.8;0
2007-03-10;32.64;26.13;20.96;92.6;65.8;32.25;22.78;1.74;5.16;0
2007-03-09;31.36;25.44;20.96;90.7;72.9;47.71;17.48;2.19;3.89;0.76
2007-03-08;30.55;25.32;21.1;92.2;74.2;51.47;16.01;2.03;3.6;0
2007-03-07;32.77;26.56;20.96;93.8;66.77;33.8;21.89;2.27;5.4;0
2007-03-06;31.69;25.65;20.36;94.7;73.2;44.88;20.28;1.45;4.25;0
2007-03-05;31.36;25.5;20.76;92;68.82;41.12;21.84;1.85;4.82;0
2007-03-04;30.49;24.65;20.96;92.2;76;52.22;16.95;2.05;3.65;1.27
2007-03-03;31.49;25.86;20.56;89.1;64.61;34.94;23.74;2.12;5.5;0
2007-03-02;31.09;24.97;18.61;92.4;70.2;41.79;19.73;2.16;4.7;0
2007-03-01;29.96;25.33;21.7;91.5;72.1;51.54;16.46;2.36;3.86;0.25
2007-02-28;31.49;25.49;20.96;91.1;73;44.41;20.27;2.24;4.85;0.76
2007-02-27;31.69;26.15;21.91;93.3;72.9;39.78;21.61;2.01;4.9;0
2007-02-26;32.1;26.42;21.84;95.2;73.9;46.43;21.53;1.9;4.67;0
2007-02-25;30.42;25.44;21.84;93.7;78.9;54.83;18.02;1.62;3.68;0
2007-02-24;30.49;24.73;21.03;96.5;81.1;54.02;16.65;1.19;3.21;0.51
2007-02-23;28.41;22.96;20.7;96;89.6;61.96;10.75;1.72;2.32;24.13
2007-02-22;32.3;25.28;21.57;96.3;79.2;43.61;19.15;1.91;4.58;18.03
2007-02-21;31.43;25.5;20.09;97.5;76.2;45.42;21.29;1;4.1;0
2007-02-20;27.54;23.49;20.43;95.8;83.8;64.05;13.88;1.08;2.25;0
2007-02-19;32.1;25.97;21.63;97.3;76.7;42.33;23.84;0.91;4.46;2.79
2007-02-18;23.91;22.75;21.5;97.1;92.6;85.3;4.79;1.19;0.51;12.7
2007-02-17;29.14;25.09;22.57;96.6;84.9;57.86;15.5;1.05;2.82;1.27
2007-02-16;29.01;24.76;23.37;94.4;87.7;64.77;9.31;0.95;1.68;0.25
2007-02-15;31.43;26.07;22.63;94.9;79;52.54;17.89;0.94;3.36;0
2007-02-14;28.87;24.81;22.37;96.9;84.5;64.64;13.99;1.57;2.48;0.76
2007-02-13;27.34;23.74;20.69;97.5;88.2;67.94;6.56;1.21;1.2;47.75
2007-02-12;35.66;27.93;21.16;90.5;63.84;33.73;21.14;1.26;4.66;0
2007-02-11;33.78;27.28;22.16;86.2;62.97;37.76;21.83;1.79;4.99;0
2007-02-10;34.38;28.08;21.96;80.6;56.98;30.3;21.97;2.15;5.79;0
2007-02-09;34.05;28.34;23.64;76.4;57.62;34.6;23.52;2.62;6.27;0
2007-02-08;33.24;27.43;22.23;80.7;60.68;37.02;21.82;1.85;5.08;0
2007-02-07;32.84;26.96;22.77;82.7;64.04;36.96;21.26;1.81;4.79;0
2007-02-06;31.76;26.02;22.57;91.9;73.4;45.49;13.51;1.83;3.47;0
2007-02-05;29.88;24.05;20.69;96;80.9;58.73;14.35;1.57;3.07;2.79
2007-02-04;25.05;22.59;18.4;96;82;59.34;9.29;1.51;1.84;29.97
2007-02-03;29.68;25.96;23.91;88.8;72.4;49.52;13.26;1.9;3.24;0
2007-02-02;36.06;28.88;24.18;82.9;58.56;28.02;21.52;1.67;5.65;0.25
2007-02-01;36.47;29.92;24.85;71.5;51.77;30.17;23.35;1.84;6.15;0
2007-01-31;36.47;29.92;24.85;71.5;51.77;30.17;23.35;1.84;6.15;0
2007-01-30;35.86;28.62;23.04;80;55.78;29.56;19.39;1.61;4.94;0
2007-01-29;36.26;29.54;23.98;74.5;49.09;26.61;20.05;2.05;5.79;0
2007-01-28;37.07;29.71;23.44;72.8;45.34;20.7;22.83;2.04;6.65;0
2007-01-27;37.34;29.76;23.64;76.2;49.99;24.26;22.92;2.05;6.64;0
2007-01-26;35.66;29.22;24.58;74.3;53.34;30.51;16.08;2.41;5.57;0
2007-01-25;35.39;29.03;23.51;69.96;51.34;29.5;21.09;2.13;6.01;0
2007-01-24;35.05;29.17;24.45;64.45;51.54;33.46;19.22;1.91;5.37;0
2007-01-23;36.94;29.51;22.63;77.2;48.73;26;25.11;1.3;5.69;0
2007-01-22;36.94;29.17;21.49;80.7;48.14;20.76;25.21;1.43;5.88;0
2007-01-21;36.8;29.64;23.58;78.2;54.82;30.51;23.34;1.87;5.88;0
2007-01-20;35.86;29.05;23.04;81.9;54.15;27.35;23.66;2.18;6.17;0
2007-01-19;35.19;27.13;20.76;80.1;52.31;19.42;25.6;2.11;6.55;0
2007-01-18;36.26;28.65;21.76;82.5;48.57;15.99;23.16;2.75;7.24;0
2007-01-17;35.52;28.71;23.64;75.1;53.46;25.8;16.98;2.63;5.94;0
2007-01-16;36.13;28.92;23.51;79.4;55.76;25.33;22.2;2;6.08;0
2007-01-15;36;28.45;22.43;92;64.18;30.57;23.15;1.33;5.1;0
2007-01-14;33.58;27.08;23.1;94.2;71.1;37.9;16.7;1.06;3.39;0
2007-01-13;31.56;25.9;22.77;95;81.9;56.11;13.75;1.32;2.8;6.35
2007-01-12;28;25.19;21.16;96.7;83;61.68;8.71;1.24;1.84;30.23
2007-01-11;37.07;30.56;25.19;75.8;51.13;25;22.99;2.12;6.3;0
2007-01-10;36.8;30.08;23.24;76.3;47.23;26.07;23.68;1.72;5.86;0
2007-01-09;37.07;29.73;22.97;77.1;47.67;23.99;24.37;2.48;6.84;0
2007-01-08;35.52;29.25;22.63;72.2;48.38;29.5;22.99;3.14;6.91;0
2007-01-07;36.2;29.61;22.57;76.7;46.82;25.47;25.26;2.79;7.13;0
2007-01-06;35.93;29.17;22.43;74.1;46.49;22.31;24.3;2.44;6.76;0
2007-01-05;35.73;29.4;24.85;75.9;51.16;25.73;16.46;2.47;5.51;0
2007-01-04;35.86;28.62;21.76;80.7;52.59;20.7;25.63;2.58;6.9;1.02
2007-01-03;33.91;27.84;25.12;74.7;60.25;37.49;16.93;3.31;5.83;0
2007-01-02;36.4;29.72;24.99;70.4;50.31;27.48;19.3;3.2;6.66;1.78
2007-01-01;36.26;28.69;22.43;72.2;46.77;25.87;23.7;2.01;6.06;0
2006-12-31;33.64;27.93;22.63;74.7;51.95;31.92;19.54;2.46;5.55;0
2006-12-30;35.19;28.78;24.05;74;53.79;31.85;19.36;2.89;5.9;0
2006-12-29;36.6;29.76;23.71;75.2;47.72;25.13;24.33;2.23;6.35;0
2006-12-28;36.87;30.06;24.05;67.41;45.44;27.48;22.84;1.88;5.89;0
2006-12-27;37.07;29.44;20.56;78.8;45.7;24.06;25.47;1.46;5.81;0
2006-12-26;37.34;29.14;22.43;67.14;45.75;23.79;23.75;1.47;5.34;0
2006-12-25;36.8;28.89;21.96;78.2;46.58;17.94;25.65;1.8;6.03;0
2006-12-24;34.11;27.51;22.43;80.4;57.29;29.97;20.77;1.88;4.86;0
2006-12-23;35.19;28.11;22.5;77.2;50.52;24.53;24.46;1.97;5.88;0
2006-12-22;35.52;28.28;21.9;73.6;45.66;22.71;24.44;2.53;6.65;0
2006-12-21;36.13;29.1;22.37;79.7;47.6;24.06;22.03;2.86;6.62;0
2006-12-20;36.47;29.38;25.19;71.4;49.7;25.53;17.39;3.13;6.36;0.51
2006-12-19;34.85;28.66;23.64;77.8;52.61;28.83;20.21;3.15;6.17;0.51
2006-12-18;36.33;29.53;23.91;72.1;48.33;25.87;21.24;2.59;6.35;0
2006-12-17;35.52;29.77;24.65;69.29;50.9;31.51;17.52;2.46;5.41;0
2006-12-16;34.72;28.48;22.43;79.1;53.55;31.45;22.94;2.29;5.83;0
2006-12-15;35.12;28.51;21.49;79.3;49.37;22.11;25.93;2.96;7.19;0
2006-12-14;34.65;28.54;22.57;75.9;51.75;29.5;23.31;2.9;6.7;0
2006-12-13;35.19;28.83;23.58;83.7;57.97;32.52;19.38;1.97;4.98;0
2006-12-12;34.72;28.12;23.51;94.4;66.93;33.26;17.53;1.53;4.16;0.25
2006-12-11;33.31;27.33;22.83;91.9;71.3;45.29;16.47;1.53;3.54;4.83
2006-12-10;35.32;27.71;21.96;93.6;67.48;29.23;18.31;1.21;3.96;0.76
2006-12-09;33.71;26.16;23.1;91.3;75.8;42.73;14.41;1.98;3.83;8.89
2006-12-08;36.87;29.78;22.57;75.3;48.62;26.41;21.95;1.53;5.11;0
2006-12-07;36.47;28.65;21.9;81.4;46.87;17.07;23.05;1.67;5.41;0
2006-12-06;35.93;28.55;21.43;76;50.54;24.19;24.75;2.11;6.1;0
2006-12-05;34.72;28.32;23.91;73.3;53.26;29.97;21.76;2.29;5.62;0
2006-12-04;35.46;27.88;20.49;81.8;50.25;19.69;25.64;3.27;7.41;0
2006-12-03;34.38;28.06;22.37;77.3;52.09;28.56;20.77;3.16;6.17;0
2006-12-02;34.45;28.01;23.04;78.6;54.12;28.76;20.04;2.22;5.21;0
2006-12-01;35.52;28.96;23.51;80.9;56.06;27.75;21.3;2.3;5.67;0
2006-11-30;35.52;28.31;22.03;80;56.98;31.04;25;1.4;5.27;0
2006-11-29;33.51;27.18;22.03;83;60.32;35.95;23.14;2.24;5.7;0
2006-11-28;34.45;28.12;22.23;75.1;54.76;32.66;24.05;2.11;6.13;0
2006-11-27;34.11;27.75;21.76;77.2;55.8;32.25;23.77;2.15;6.02;0
2006-11-26;32.84;26.48;22.1;83.7;63.9;33.93;23.87;2.12;5.68;0
2006-11-25;32.43;26.59;20.62;87.4;60.98;33.39;25.33;2.9;6.36;0
2006-11-24;31.56;26.5;21.76;85.8;65.79;44.41;19.8;2.82;5.08;0
2006-11-23;32.37;26.69;22.23;89.2;67.64;41.19;22.54;2.18;5.28;0
2006-11-22;29.48;24.44;20.08;96.5;81.6;57.32;11.4;1.18;2.27;8.64
2006-11-21;34.72;27.55;21.16;95.4;60.56;31.04;25.37;2.2;6.16;18.8
2006-11-20;34.05;27.29;22.84;81.8;63.4;36.02;21.37;2.06;5.43;0
2006-11-19;34.25;26.34;19.49;89.5;58.93;29.16;23.83;1.77;5.64;0
2006-11-18;32.23;25.54;19.75;90.5;62.53;32.72;23.89;2.42;5.81;0
2006-11-17;29.07;24.09;19.82;90.4;73.2;53.96;14.16;2.97;3.64;0.76
2006-11-16;32.7;26.27;22.7;89.5;66.08;35.68;21.4;3.65;6.17;0.25
2006-11-15;33.78;26.66;21.36;83.8;61.3;32.72;20.42;3.23;6.27;0
2006-11-14;33.51;26.8;20.69;83.2;55.56;25.26;23.07;2.8;6.66;0
2006-11-13;33.04;26.52;21.09;97.3;71.5;36.42;15.36;2.37;4.55;3.3
2006-11-12;33.98;27.45;20.82;96.9;67.9;35.88;13.14;1.53;3.57;33.78
2006-11-11;30.89;26.38;24.05;89.5;71.8;49.79;11.6;2.01;3.19;1.52
2006-11-10;29.34;25.94;22.7;95.6;81;62.42;8.32;1.1;1.67;5.08
2006-11-09;35.93;28.56;23.91;92.1;63.56;32.05;21.32;2.08;5.63;21.84
2006-11-08;38.28;30.3;21.22;71.2;42.13;21.84;22.26;1.54;5.99;0
2006-11-07;37.2;29.54;23.04;82.1;47.95;21.77;22.26;1.55;5.94;0
2006-11-06;34.72;28.01;22.37;72.4;52.98;29.16;15.09;2.2;5.24;0
2006-11-05;35.52;28.47;20.95;80.2;48.71;25;22.64;2.31;6.61;0
2006-11-04;35.79;28.36;21.56;80.6;48.29;22.17;23.65;2.48;6.73;0
2006-11-03;34.18;27.78;22.5;79.2;53.37;29.56;22.63;2.61;5.95;0
